timestamp,open,high,low,close,volume,taker_buy_volume,taker_sell_volume,synthetic_label
2026-01-01 09:00:00,100.00000246030672,100.01000246030672,99.99000246030671,100.00000246030672,20.0,10.0,10.0,background
2026-01-01 09:01:00,100.00000246030672,100.01059995138174,99.99000246030671,100.00059995138173,20.0,10.0,10.0,background
2026-01-01 09:02:00,100.00059995138173,100.01059995138174,99.990051675671,100.000051675671,20.0,10.0,10.0,background
2026-01-01 09:03:00,100.000051675671,100.01005167567101,99.98827049199349,99.9982704919935,20.0,10.0,10.0,background
2026-01-01 09:04:00,99.9982704919935,100.0082704919935,99.98736115042314,99.99736115042315,20.0,10.0,10.0,background
2026-01-01 09:05:00,99.99736115042315,100.00736115042315,99.98537785731315,99.99537785731316,20.0,10.0,10.0,background
2026-01-01 09:06:00,99.99537785731316,100.00549814451836,99.98537785731315,99.99549814451835,20.0,10.0,10.0,background
2026-01-01 09:07:00,99.99549814451835,100.00817857500947,99.98549814451835,99.99817857500946,20.0,10.0,10.0,background
2026-01-01 09:08:00,99.99817857500946,100.00817857500947,99.98719416197235,99.99719416197236,20.0,10.0,10.0,background
2026-01-01 09:09:00,99.99719416197236,100.00719416197236,99.98595321217272,99.99595321217272,20.0,10.0,10.0,background
2026-01-01 09:10:00,99.99595321217272,100.0069328962731,99.98595321217272,99.9969328962731,20.0,10.0,10.0,background
2026-01-01 09:11:00,99.9969328962731,100.00764667028942,99.98693289627309,99.99764667028941,20.0,10.0,10.0,background
2026-01-01 09:12:00,99.99764667028941,100.00785749878742,99.98764667028941,99.99785749878741,20.0,10.0,10.0,background
2026-01-01 09:13:00,99.99785749878741,100.00785749878742,99.98599656269798,99.99599656269798,20.0,10.0,10.0,background
2026-01-01 09:14:00,99.99599656269798,100.00599656269799,99.98593805905305,99.99593805905306,20.0,10.0,10.0,background
2026-01-01 09:15:00,99.99593805905306,100.00732866544199,99.98593805905305,99.99732866544198,20.0,10.0,10.0,background
2026-01-01 09:16:00,99.99732866544198,100.00732866544199,99.9846402363474,99.99464023634741,20.0,10.0,10.0,background
2026-01-01 09:17:00,99.99464023634741,100.00464023634741,99.98372500482532,99.99372500482532,20.0,10.0,10.0,background
2026-01-01 09:18:00,99.99372500482532,100.00372500482533,99.97992255934572,99.98992255934573,20.0,10.0,10.0,background
2026-01-01 09:19:00,99.98992255934573,99.99992255934573,99.97734348386615,99.98734348386616,20.0,10.0,10.0,background
2026-01-01 09:20:00,99.98734348386616,99.99734348386616,99.97366001379056,99.98366001379057,20.0,10.0,10.0,background
2026-01-01 09:21:00,99.98366001379057,99.99366001379057,99.97318983152842,99.98318983152842,20.0,10.0,10.0,background
2026-01-01 09:22:00,99.98318983152842,99.99318983152843,99.97065493856553,99.98065493856554,20.0,10.0,10.0,background
2026-01-01 09:23:00,99.98065493856554,99.99119746728319,99.97065493856553,99.98119746728318,20.0,10.0,10.0,background
2026-01-01 09:24:00,99.98119746728318,99.99151096945643,99.97119746728318,99.98151096945642,20.0,10.0,10.0,background
2026-01-01 09:25:00,99.98151096945642,99.99151096945643,99.97113710756716,99.98113710756716,20.0,10.0,10.0,background
2026-01-01 09:26:00,99.98113710756716,99.99113710756717,99.96610358814551,99.97610358814552,20.0,10.0,10.0,background
2026-01-01 09:27:00,99.97610358814552,99.98610358814553,99.96502620235383,99.97502620235383,20.0,10.0,10.0,background
2026-01-01 09:28:00,99.97502620235383,99.98502620235384,99.96492920046303,99.97492920046304,20.0,10.0,10.0,background
2026-01-01 09:29:00,99.97492920046304,99.98515581843505,99.96492920046303,99.97515581843504,20.0,10.0,10.0,background
2026-01-01 09:30:00,99.97515581843504,99.98515581843505,99.96209554690402,99.97209554690403,20.0,10.0,10.0,background
2026-01-01 09:31:00,99.97209554690403,99.98209554690403,99.96114004035195,99.97114004035195,20.0,10.0,10.0,background
2026-01-01 09:32:00,99.97114004035195,99.98114004035196,99.95918300219584,99.96918300219585,20.0,10.0,10.0,background
2026-01-01 09:33:00,99.96918300219585,99.97918300219585,99.95756532771699,99.967565327717,20.0,10.0,10.0,background
2026-01-01 09:34:00,99.967565327717,99.97968712496377,99.95756532771699,99.96968712496377,20.0,10.0,10.0,background
2026-01-01 09:35:00,99.96968712496377,99.97968712496377,99.9580720556131,99.9680720556131,20.0,10.0,10.0,background
2026-01-01 09:36:00,99.9680720556131,99.97807205561311,99.95800701220321,99.96800701220322,20.0,10.0,10.0,background
2026-01-01 09:37:00,99.96800701220322,99.97977579193798,99.95800701220321,99.96977579193798,20.0,10.0,10.0,background
2026-01-01 09:38:00,99.96977579193798,99.97977579193798,99.95860859107249,99.9686085910725,20.0,10.0,10.0,background
2026-01-01 09:39:00,99.9686085910725,99.9786085910725,99.95838518717332,99.96838518717333,20.0,10.0,10.0,background
2026-01-01 09:40:00,99.96838518717333,99.97860611545983,99.95838518717332,99.96860611545982,20.0,10.0,10.0,background
2026-01-01 09:41:00,99.96860611545982,99.97873367900834,99.95860611545982,99.96873367900834,20.0,10.0,10.0,background
2026-01-01 09:42:00,99.96873367900834,99.97873367900834,99.9562835673555,99.9662835673555,20.0,10.0,10.0,background
2026-01-01 09:43:00,99.9662835673555,99.97643584781626,99.9562835673555,99.96643584781626,20.0,10.0,10.0,background
2026-01-01 09:44:00,99.96643584781626,99.97915349465974,99.95643584781625,99.96915349465974,20.0,10.0,10.0,background
2026-01-01 09:45:00,99.96915349465974,99.97915349465974,99.95605920530348,99.96605920530348,20.0,10.0,10.0,background
2026-01-01 09:46:00,99.96605920530348,99.97777797067953,99.95605920530348,99.96777797067952,20.0,10.0,10.0,background
2026-01-01 09:47:00,99.96777797067952,99.97801667873092,99.95777797067952,99.96801667873092,20.0,10.0,10.0,background
2026-01-01 09:48:00,99.96801667873092,99.97801667873092,99.9567337379427,99.9667337379427,20.0,10.0,10.0,background
2026-01-01 09:49:00,99.9667337379427,99.98073457103538,99.9567337379427,99.97073457103538,20.0,10.0,10.0,background
2026-01-01 09:50:00,99.97073457103538,99.98225909045956,99.96073457103537,99.97225909045956,20.0,10.0,10.0,background
2026-01-01 09:51:00,99.97225909045956,99.98225909045956,99.95986051265534,99.96986051265534,20.0,10.0,10.0,background
2026-01-01 09:52:00,99.96986051265534,99.98000954511289,99.95986051265534,99.97000954511289,20.0,10.0,10.0,background
2026-01-01 09:53:00,99.97000954511289,99.98116292428023,99.96000954511288,99.97116292428022,20.0,10.0,10.0,background
2026-01-01 09:54:00,99.97116292428022,99.98116292428023,99.96078536002952,99.97078536002952,20.0,10.0,10.0,background
2026-01-01 09:55:00,99.97078536002952,99.98215118056392,99.96078536002952,99.97215118056391,20.0,10.0,10.0,background
2026-01-01 09:56:00,99.97215118056391,99.98215118056392,99.96201814592361,99.97201814592361,20.0,10.0,10.0,background
2026-01-01 09:57:00,99.97201814592361,99.98335264104529,99.96201814592361,99.97335264104528,20.0,10.0,10.0,background
2026-01-01 09:58:00,99.97335264104528,99.9862296862286,99.96335264104528,99.97622968622859,20.0,10.0,10.0,background
2026-01-01 09:59:00,99.97622968622859,99.9862296862286,99.96487836172658,99.97487836172658,20.0,10.0,10.0,background
2026-01-01 10:00:00,99.97487836172658,99.98528463894738,99.96487836172658,99.97528463894737,20.0,10.0,10.0,background
2026-01-01 10:01:00,99.97528463894737,99.98528463894738,99.96435802379429,99.9743580237943,20.0,10.0,10.0,background
2026-01-01 10:02:00,99.9743580237943,99.98461256061674,99.96435802379429,99.97461256061673,20.0,10.0,10.0,background
2026-01-01 10:03:00,99.97461256061673,99.98461256061674,99.96223817156104,99.97223817156105,20.0,10.0,10.0,background
2026-01-01 10:04:00,99.97223817156105,99.98223817156105,99.96107956836804,99.97107956836804,20.0,10.0,10.0,background
2026-01-01 10:05:00,99.97107956836804,99.98107956836805,99.96068717642243,99.97068717642243,20.0,10.0,10.0,background
2026-01-01 10:06:00,99.97068717642243,99.98248470416664,99.96068717642243,99.97248470416663,20.0,10.0,10.0,background
2026-01-01 10:07:00,99.97248470416663,99.98477514818154,99.96248470416663,99.97477514818154,20.0,10.0,10.0,background
2026-01-01 10:08:00,99.97477514818154,99.98477514818154,99.96212809259656,99.97212809259656,20.0,10.0,10.0,background
2026-01-01 10:09:00,99.97212809259656,99.98212809259657,99.96053880786458,99.97053880786459,20.0,10.0,10.0,background
2026-01-01 10:10:00,99.97053880786459,99.98183261470975,99.96053880786458,99.97183261470974,20.0,10.0,10.0,background
2026-01-01 10:11:00,99.97183261470974,99.98183261470975,99.95784777514139,99.9678477751414,20.0,10.0,10.0,background
2026-01-01 10:12:00,99.9678477751414,99.9778477751414,99.95692143541147,99.96692143541148,20.0,10.0,10.0,background
2026-01-01 10:13:00,99.96692143541148,99.97692143541148,99.95672686156014,99.96672686156015,20.0,10.0,10.0,background
2026-01-01 10:14:00,99.96672686156015,99.97924089151472,99.95672686156014,99.96924089151472,20.0,10.0,10.0,background
2026-01-01 10:15:00,99.96924089151472,99.98061969931587,99.95924089151471,99.97061969931586,20.0,10.0,10.0,background
2026-01-01 10:16:00,99.97061969931586,99.98061969931587,99.95996527247542,99.96996527247542,20.0,10.0,10.0,background
2026-01-01 10:17:00,99.96996527247542,99.97996527247543,99.95922812068721,99.96922812068722,20.0,10.0,10.0,background
2026-01-01 10:18:00,99.96922812068722,99.97922812068722,99.95872772988618,99.96872772988618,20.0,10.0,10.0,background
2026-01-01 10:19:00,99.96872772988618,99.98177478868709,99.95872772988618,99.97177478868709,20.0,10.0,10.0,background
2026-01-01 10:20:00,99.97177478868709,99.98177478868709,99.96091873880194,99.97091873880194,20.0,10.0,10.0,background
2026-01-01 10:21:00,99.97091873880194,99.98091873880195,99.96031137802521,99.97031137802522,20.0,10.0,10.0,background
2026-01-01 10:22:00,99.97031137802522,99.98101655615979,99.96031137802521,99.97101655615978,20.0,10.0,10.0,background
2026-01-01 10:23:00,99.97101655615978,99.98101655615979,99.9607750152696,99.97077501526961,20.0,10.0,10.0,background
2026-01-01 10:24:00,99.97077501526961,99.98077501526961,99.96038044681367,99.97038044681368,20.0,10.0,10.0,background
2026-01-01 10:25:00,99.97038044681368,99.98038044681368,99.95815231252737,99.96815231252738,20.0,10.0,10.0,background
2026-01-01 10:26:00,99.96815231252738,99.97815231252738,99.9581292695913,99.9681292695913,20.0,10.0,10.0,background
2026-01-01 10:27:00,99.9681292695913,99.9781292695913,99.95724210714535,99.96724210714535,20.0,10.0,10.0,background
2026-01-01 10:28:00,99.96724210714535,99.97957436269775,99.95724210714535,99.96957436269774,20.0,10.0,10.0,background
2026-01-01 10:29:00,99.96957436269774,99.98088053970314,99.95957436269774,99.97088053970313,20.0,10.0,10.0,background
2026-01-01 10:30:00,99.97088053970313,99.98088053970314,99.96083225247712,99.97083225247712,20.0,10.0,10.0,background
2026-01-01 10:31:00,99.97083225247712,99.98216901452366,99.96083225247712,99.97216901452366,20.0,10.0,10.0,background
2026-01-01 10:32:00,99.97216901452366,99.98216901452366,99.96148927542022,99.97148927542023,20.0,10.0,10.0,background
2026-01-01 10:33:00,99.97148927542023,99.98359352813709,99.96148927542022,99.97359352813709,20.0,10.0,10.0,background
2026-01-01 10:34:00,99.97359352813709,99.98359352813709,99.96358272901573,99.97358272901573,20.0,10.0,10.0,background
2026-01-01 10:35:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 10:36:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 10:37:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 10:38:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 10:39:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 10:40:00,100.0,100.01,99.99,100.0,151.0,150.0,1.0,initiative_support
2026-01-01 10:41:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 10:42:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 10:43:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 10:44:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 10:45:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 10:46:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 10:47:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 10:48:00,100.1,100.12,100.06,100.1,20.0,10.0,10.0,background
2026-01-01 10:49:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 10:50:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 10:51:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 10:52:00,100.16,100.18,100.08,100.16,20.0,10.0,10.0,background
2026-01-01 10:53:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 10:54:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 10:55:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 10:56:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 10:57:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 10:58:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 10:59:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 11:00:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 11:01:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 11:02:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 11:03:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 11:04:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 11:05:00,100.0,100.02,99.98,100.0,95.0,90.0,5.0,initiative_support_retest
2026-01-01 11:06:00,100.08,100.1,100.01,100.08,20.0,10.0,10.0,background
2026-01-01 11:07:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 11:08:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 11:09:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 11:10:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 11:11:00,100.0,100.01,99.99,100.0,20.0,10.0,10.0,background
2026-01-01 11:12:00,99.95340872485791,99.96367062727307,99.9434087248579,99.95367062727307,20.0,10.0,10.0,background
2026-01-01 11:13:00,99.95367062727307,99.96367062727307,99.94059695739249,99.95059695739249,20.0,10.0,10.0,background
2026-01-01 11:14:00,99.95059695739249,99.96309525489161,99.94059695739249,99.95309525489161,20.0,10.0,10.0,background
2026-01-01 11:15:00,99.95309525489161,99.96597866920266,99.9430952548916,99.95597866920265,20.0,10.0,10.0,background
2026-01-01 11:16:00,99.95597866920265,99.96597866920266,99.94584705939064,99.95584705939065,20.0,10.0,10.0,background
2026-01-01 11:17:00,99.95584705939065,99.96584705939065,99.9452992268463,99.95529922684631,20.0,10.0,10.0,background
2026-01-01 11:18:00,99.95529922684631,99.96529922684631,99.94497949291436,99.95497949291436,20.0,10.0,10.0,background
2026-01-01 11:19:00,99.95497949291436,99.96497949291437,99.9430291882688,99.9530291882688,20.0,10.0,10.0,background
2026-01-01 11:20:00,99.9530291882688,99.96522636178832,99.9430291882688,99.95522636178832,20.0,10.0,10.0,background
2026-01-01 11:21:00,99.95522636178832,99.96522636178832,99.94414057792486,99.95414057792486,20.0,10.0,10.0,background
2026-01-01 11:22:00,99.95414057792486,99.96414057792487,99.94403819709947,99.95403819709948,20.0,10.0,10.0,background
2026-01-01 11:23:00,99.95403819709948,99.96403819709948,99.94245160429307,99.95245160429307,20.0,10.0,10.0,background
2026-01-01 11:24:00,99.95245160429307,99.96245160429308,99.94119945809362,99.95119945809363,20.0,10.0,10.0,background
2026-01-01 11:25:00,99.95119945809363,99.96119945809363,99.93864400779033,99.94864400779034,20.0,10.0,10.0,background
2026-01-01 11:26:00,99.94864400779034,99.96115814641776,99.93864400779033,99.95115814641775,20.0,10.0,10.0,background
2026-01-01 11:27:00,99.95115814641775,99.96115814641776,99.94084997127133,99.95084997127134,20.0,10.0,10.0,background
2026-01-01 11:28:00,99.95084997127134,99.9627818145088,99.94084997127133,99.9527818145088,20.0,10.0,10.0,background
2026-01-01 11:29:00,99.9527818145088,99.96280846370263,99.94278181450879,99.95280846370262,20.0,10.0,10.0,background
2026-01-01 11:30:00,99.95280846370262,99.96280846370263,99.94141965664721,99.95141965664722,20.0,10.0,10.0,background
2026-01-01 11:31:00,99.95141965664722,99.96141965664722,99.94076628612721,99.95076628612722,20.0,10.0,10.0,background
2026-01-01 11:32:00,99.95076628612722,99.96076628612722,99.93964582402621,99.94964582402622,20.0,10.0,10.0,background
2026-01-01 11:33:00,99.94964582402622,99.95966174222458,99.93964582402621,99.94966174222458,20.0,10.0,10.0,background
2026-01-01 11:34:00,99.94966174222458,99.95966174222458,99.93891120854522,99.94891120854523,20.0,10.0,10.0,background
2026-01-01 11:35:00,99.94891120854523,99.95891120854523,99.93831136511334,99.94831136511334,20.0,10.0,10.0,background
2026-01-01 11:36:00,99.94831136511334,99.95831136511335,99.93555421574507,99.94555421574508,20.0,10.0,10.0,background
2026-01-01 11:37:00,99.94555421574508,99.95555421574508,99.93394052388983,99.94394052388984,20.0,10.0,10.0,background
2026-01-01 11:38:00,99.94394052388984,99.95724863898744,99.93394052388983,99.94724863898743,20.0,10.0,10.0,background
2026-01-01 11:39:00,99.94724863898743,99.95724863898744,99.93590617255492,99.94590617255493,20.0,10.0,10.0,background
2026-01-01 11:40:00,99.94590617255493,99.95590617255493,99.93379798497968,99.94379798497968,20.0,10.0,10.0,background
2026-01-01 11:41:00,99.94379798497968,99.95447263764484,99.93379798497968,99.94447263764484,20.0,10.0,10.0,background
2026-01-01 11:42:00,99.94447263764484,99.95728718204396,99.93447263764483,99.94728718204395,20.0,10.0,10.0,background
2026-01-01 11:43:00,99.94728718204395,99.95728718204396,99.93437913343898,99.94437913343899,20.0,10.0,10.0,background
2026-01-01 11:44:00,99.94437913343899,99.95437913343899,99.93396208974248,99.94396208974248,20.0,10.0,10.0,background
2026-01-01 11:45:00,99.94396208974248,99.95396208974249,99.9326979846346,99.9426979846346,20.0,10.0,10.0,background
2026-01-01 11:46:00,99.9426979846346,99.95269798463461,99.92917594568596,99.93917594568596,20.0,10.0,10.0,background
2026-01-01 11:47:00,99.93917594568596,99.95064579910448,99.92917594568596,99.94064579910447,20.0,10.0,10.0,background
2026-01-01 11:48:00,99.94064579910447,99.95064579910448,99.93059891126735,99.94059891126736,20.0,10.0,10.0,background
2026-01-01 11:49:00,99.94059891126736,99.95074179495596,99.93059891126735,99.94074179495595,20.0,10.0,10.0,background
2026-01-01 11:50:00,99.94074179495595,99.95074179495596,99.92923717201106,99.93923717201106,20.0,10.0,10.0,background
2026-01-01 11:51:00,99.93923717201106,99.95014674033706,99.92923717201106,99.94014674033706,20.0,10.0,10.0,background
2026-01-01 11:52:00,99.94014674033706,99.95014674033706,99.92906814563807,99.93906814563807,20.0,10.0,10.0,background
2026-01-01 11:53:00,99.93906814563807,99.94906814563808,99.92878233922107,99.93878233922108,20.0,10.0,10.0,background
2026-01-01 11:54:00,99.93878233922108,99.94878233922108,99.92656581763671,99.93656581763672,20.0,10.0,10.0,background
2026-01-01 11:55:00,99.93656581763672,99.94656581763672,99.9241336121163,99.9341336121163,20.0,10.0,10.0,background
2026-01-01 11:56:00,99.9341336121163,99.94680467582691,99.9241336121163,99.9368046758269,20.0,10.0,10.0,background
2026-01-01 11:57:00,99.9368046758269,99.94680467582691,99.92579046641782,99.93579046641783,20.0,10.0,10.0,background
2026-01-01 11:58:00,99.93579046641783,99.94637382713054,99.92579046641782,99.93637382713054,20.0,10.0,10.0,background
2026-01-01 11:59:00,99.93637382713054,99.94637382713054,99.92630624626099,99.936306246261,20.0,10.0,10.0,background
2026-01-01 12:00:00,99.936306246261,99.946306246261,99.92542395585548,99.93542395585548,20.0,10.0,10.0,background
2026-01-01 12:01:00,99.93542395585548,99.94542395585549,99.9244080339148,99.9344080339148,20.0,10.0,10.0,background
2026-01-01 12:02:00,99.9344080339148,99.9456681990977,99.9244080339148,99.93566819909769,20.0,10.0,10.0,background
2026-01-01 12:03:00,99.93566819909769,99.9456681990977,99.92506446388862,99.93506446388862,20.0,10.0,10.0,background
2026-01-01 12:04:00,99.93506446388862,99.94506446388863,99.92476157659227,99.93476157659228,20.0,10.0,10.0,background
2026-01-01 12:05:00,99.93476157659228,99.94480601970668,99.92476157659227,99.93480601970667,20.0,10.0,10.0,background
2026-01-01 12:06:00,99.93480601970667,99.94715903634719,99.92480601970666,99.93715903634718,20.0,10.0,10.0,background
2026-01-01 12:07:00,99.93715903634718,99.94852005829645,99.92715903634718,99.93852005829645,20.0,10.0,10.0,background
2026-01-01 12:08:00,99.93852005829645,99.9492852588319,99.92852005829644,99.9392852588319,20.0,10.0,10.0,background
2026-01-01 12:09:00,99.9392852588319,99.9492852588319,99.92815811604518,99.93815811604519,20.0,10.0,10.0,background
2026-01-01 12:10:00,99.93815811604519,99.94815811604519,99.92539417860517,99.93539417860518,20.0,10.0,10.0,background
2026-01-01 12:11:00,99.93539417860518,99.94729323846866,99.92539417860517,99.93729323846865,20.0,10.0,10.0,background
2026-01-01 12:12:00,99.93729323846865,99.9492261327371,99.92729323846865,99.93922613273709,20.0,10.0,10.0,background
2026-01-01 12:13:00,99.93922613273709,99.9492261327371,99.92894471593884,99.93894471593885,20.0,10.0,10.0,background
2026-01-01 12:14:00,99.93894471593885,99.95002848362206,99.92894471593884,99.94002848362206,20.0,10.0,10.0,background
2026-01-01 12:15:00,99.94002848362206,99.95159136972983,99.93002848362205,99.94159136972982,20.0,10.0,10.0,background
2026-01-01 12:16:00,99.94159136972982,99.95325373863515,99.93159136972982,99.94325373863515,20.0,10.0,10.0,background
2026-01-01 12:17:00,99.94325373863515,99.95509650558165,99.93325373863514,99.94509650558165,20.0,10.0,10.0,background
2026-01-01 12:18:00,99.94509650558165,99.95509650558165,99.93418527028032,99.94418527028033,20.0,10.0,10.0,background
2026-01-01 12:19:00,99.94418527028033,99.95721521624566,99.93418527028032,99.94721521624565,20.0,10.0,10.0,background
2026-01-01 12:20:00,99.94721521624565,99.95721521624566,99.93472203012908,99.94472203012909,20.0,10.0,10.0,background
2026-01-01 12:21:00,99.94472203012909,99.95644547628308,99.93472203012908,99.94644547628307,20.0,10.0,10.0,background
2026-01-01 12:22:00,99.94644547628307,99.95743334044114,99.93644547628307,99.94743334044114,20.0,10.0,10.0,background
2026-01-01 12:23:00,99.94743334044114,99.95918057866818,99.93743334044113,99.94918057866818,20.0,10.0,10.0,background
2026-01-01 12:24:00,99.94918057866818,99.96293859528238,99.93918057866817,99.95293859528238,20.0,10.0,10.0,background
2026-01-01 12:25:00,99.95293859528238,99.96590748622914,99.94293859528237,99.95590748622914,20.0,10.0,10.0,background
2026-01-01 12:26:00,99.95590748622914,99.96590748622914,99.94361713241474,99.95361713241475,20.0,10.0,10.0,background
2026-01-01 12:27:00,99.95361713241475,99.96361713241475,99.9402397892542,99.95023978925421,20.0,10.0,10.0,background
2026-01-01 12:28:00,99.95023978925421,99.96187356737234,99.9402397892542,99.95187356737233,20.0,10.0,10.0,background
2026-01-01 12:29:00,99.95187356737233,99.96187356737234,99.93984354254057,99.94984354254058,20.0,10.0,10.0,background
2026-01-01 12:30:00,99.94984354254058,99.95984354254058,99.93981873176327,99.94981873176327,20.0,10.0,10.0,background
2026-01-01 12:31:00,99.94981873176327,99.9614981867173,99.93981873176327,99.95149818671729,20.0,10.0,10.0,background
2026-01-01 12:32:00,99.95149818671729,99.9614981867173,99.93821059201491,99.94821059201492,20.0,10.0,10.0,background
2026-01-01 12:33:00,99.94821059201492,99.95821059201492,99.9339906311063,99.9439906311063,20.0,10.0,10.0,background
2026-01-01 12:34:00,99.9439906311063,99.95450922914698,99.9339906311063,99.94450922914697,20.0,10.0,10.0,background
2026-01-01 12:35:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 12:36:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 12:37:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 12:38:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 12:39:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 12:40:00,101.0,101.01,100.99,101.0,151.0,1.0,150.0,absorption_support
2026-01-01 12:41:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 12:42:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 12:43:00,101.01,101.02,100.99,101.01,20.0,10.0,10.0,background
2026-01-01 12:44:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 12:45:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 12:46:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 12:47:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 12:48:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 12:49:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 12:50:00,101.12,101.15,101.05,101.12,20.0,10.0,10.0,background
2026-01-01 12:51:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 12:52:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 12:53:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 12:54:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 12:55:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 12:56:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 12:57:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 12:58:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 12:59:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 13:00:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 13:01:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 13:02:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 13:03:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 13:04:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 13:05:00,101.0,101.02,100.98,101.0,95.0,90.0,5.0,absorption_support_retest
2026-01-01 13:06:00,101.08,101.1,101.01,101.08,20.0,10.0,10.0,background
2026-01-01 13:07:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 13:08:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
2026-01-01 13:09:00,101.0,101.01,100.99,101.0,20.0,10.0,10.0,background
